시군명,농장명,축종명,상세구분,사육두수(마리),소재지지번주소,WGS84위도,WGS84경도,조사날짜,감염날짜
부안군,종계백산,닭,종계/산란계,60000.0,전라북도 부안군 백산면 하청리 483번지 6호 외 6필지,,,2023-12-05,2023-12-16
부안군,줄포농장,오리,,10000.0,전라북도 부안군 줄포면 우포리 46번지,,,2023-12-05,2023-12-16
부안군,지영농장(2농장),닭,육계,90000.0,전라북도 부안군 동진면 동전리 1441번지 1442,,,2023-12-05,2023-12-16
부안군,진성농장,오리,육용오리,25000.0,전라북도 부안군 주산면 백석리 51번지 8호 8-13동,,,2023-12-05,2023-12-16
부안군,참 더불어,닭,육계,55986.0,전라북도 부안군 동진면 안성리 1853번지 2호 외 3필지(1853-3  1853-13  1853-14),,,2023-12-05,2023-12-16
부안군,창북농장,닭,육계,62863.0,전라북도 부안군 계화면 창북리 4007번지 1호,,,2023-12-05,2023-12-16
부안군,창북농장,닭,육계,62671.0,전라북도 부안군 계화면 창북리 4007번지 2호,,,2023-12-05,2023-12-16
부안군,천애농장,오리,,10000.0,전라북도 부안군 계화면 양산리 2458번지 3호,,,2023-12-05,2023-12-16
부안군,천우농장,오리,,34079.0,전라북도 부안군 계화면 궁안리 1064번지 1065 1065-1,,,2023-12-05,2023-12-16
부안군,청호축산,닭,육계,80000.0,전라북도 부안군 행안면 삼간리 2345번지 7호,,,2023-12-05,2023-12-16
부안군,탑농장,닭,육계,80000.0,전라북도 부안군 계화면 궁안리 2403번지 15호 외 1필지(2403-16),,,2023-12-05,2023-12-16
부안군,태양농장,오리,,40000.0,전라북도 부안군 줄포면 우포리 593번지 3호 외5필지(593-4 5 6 7 8),,,2023-12-05,2023-12-16
부안군,팜렛잇고,닭,육계,100000.0,전라북도 부안군 부안읍 내요리 194번지 1호 외 2필(191. 1943),,,2023-12-05,2023-12-16
부안군,평화농장,닭,육계,58000.0,전라북도 부안군 보안면 남포리 472번지,,,2023-12-05,2023-12-16
부안군,푸른농장,오리,,8000.0,전라북도 부안군 백산면 하청리 415번지 8호,,,2023-12-05,2023-12-16
부안군,해금농장,닭,육계,100000.0,전라북도 부안군 상서면 고잔리 510번지 1호   510-8,,,2023-12-05,2023-12-16
부안군,해바라기농장,오리,,19192.0,전라북도 부안군 줄포면 줄포리 36번지 15호 외 2필지(35  우포리 58-7),,,2023-12-05,2023-12-16
부안군,해오름농장,닭,육계,98000.0,전라북도 부안군 계화면 창북리 4239번지 1호,,,2023-12-05,2023-12-16
부안군,해와달농장,오리,,13000.0,전라북도 부안군 줄포면 대동리 517번지 2호 외 3필,,,2023-12-05,2023-12-16
부안군,해피덕농장,오리,,10000.0,전라북도 부안군 줄포면 신리 352번지 47호,,,2023-12-05,2023-12-16
부안군,해피마실농장,오리,,13000.0,전라북도 부안군 동진면 동전리 2588번지 1호 외 1필지(2589),,,2023-12-05,2023-12-16
부안군,행복농장,오리,,0.0,전라북도 부안군 동진면 동전리 1737번지 외 2필지(1735-1  1736),,,2023-12-05,2023-12-16
부안군,행복농장,닭,육계,80000.0,전라북도 부안군 백산면 대죽리 862번지 15호 862-16,,,2023-12-05,2023-12-16
부안군,후다닭농장,닭,육계,50000.0,전라북도 부안군 계화면 궁안리 2327번지 6호 외 1필지,,,2023-12-05,2023-12-16
부안군,SG팜,닭,육계,70000.0,전북특별자치도 부안군 동진면 고마제로 328-7,,,2024-11-19,2024-12-13
부안군,가농보안농장,닭,,110000.0,전북특별자치도 부안군 보안면 선돌로 807,,,2024-11-19,2024-12-13
부안군,가온농장,닭,육계,130000.0,전북특별자치도 부안군 행안면 새포로 99-23,,,2024-11-19,2024-12-13
부안군,갑도농장,닭,,51900.0,전북특별자치도 부안군 진서면 청자로 1160-38,,,2024-11-19,2024-12-13
부안군,강산자연농장,닭,육계,70000.0,전북특별자치도 부안군 동진면 새포로 895-110 (1855-6),,,2024-11-19,2024-12-13
부안군,계상농장,오리,,14000.0,전북특별자치도 부안군 행안면 봉야로 258,,,2024-11-19,2024-12-13
부안군,골든,닭,,20000.0,전북특별자치도 부안군 진서면 진서리 63번지 4호,,,2024-11-19,2024-12-13
부안군,금복주농장,오리,육용오리,20000.0,"전북특별자치도 부안군 주산면 홍해송천길 98, 1-7동",,,2024-11-19,2024-12-13
부안군,금산농장,닭,육계,120000.0,전북특별자치도 부안군 계화면 새포로 595-247,,,2024-11-19,2024-12-13
부안군,금순이농장,오리,,6000.0,"전북특별자치도 부안군 줄포면 줄포리 864번지 외 3필지(863, 865, 866)",,,2024-11-19,2024-12-13
부안군,금판오리 농장,오리,,62000.0,"전북특별자치도 부안군 백산면 금판리 817번지 1호 외 3필지(817-3, 4, 802-11)",,,2024-11-19,2024-12-13
부안군,김명수농장,닭,육계,100000.0,전북특별자치도 부안군 줄포면 파산신성길 125-19,,,2024-11-19,2024-12-13
부안군,김산농장,닭,육계,140000.0,"전북특별자치도 부안군 주산면 만석로 234-31 (773-2,  773-3)",,,2024-11-19,2024-12-13
부안군,김을식양계장,닭,육계,35000.0,전북특별자치도 부안군 줄포면 장동리 산 138번지 1호 외 2필지,,,2024-11-19,2024-12-13
부안군,김종열농장,닭,육계,5000.0,전북특별자치도 부안군 동진면 증산길 54-10,,,2024-11-19,2024-12-13
부안군,김철수농장,오리,,33800.0,"전북특별자치도 부안군 동진면 동전리 1430번지 외 3필지(1431, 1432, 1432-1)",,,2024-11-19,2024-12-13
부안군,나래1농장,닭,육계,64000.0,전북특별자치도 부안군 계화면 새포로 683-207,,,2024-11-19,2024-12-13
부안군,나래농장2,닭,육계,62000.0,전북특별자치도 부안군 계화면 새포로 683-193,,,2024-11-19,2024-12-13
부안군,나봄1농장,닭,육계,74000.0,전북특별자치도 부안군 계화면 새포로 683-217,,,2024-11-19,2024-12-13
부안군,나봄2농장,닭,육계,64000.0,전북특별자치도 부안군 계화면 새포로 683-197,,,2024-11-19,2024-12-13
부안군,남포농장,닭,육계,75000.0,전북특별자치도 부안군 보안면 남포원천길 42-8,,,2024-11-19,2024-12-13
부안군,농업회사법인 유한회사 월광,닭,,23000.0,전북특별자치도 부안군 보안면 유관길 256-1,,,2024-11-19,2024-12-13
부안군,농업회사법인 한스팜(주) 부안지점,닭,종계/산란계,151678.0,전북특별자치도 부안군 주산면 주산북로 387,,,2024-11-19,2024-12-13
부안군,농업회사법인가농유한회사 계화농장,닭,육계,504000.0,전북특별자치도 부안군 계화면 간재로 564-274,,,2024-11-19,2024-12-13
부안군,누리농장,닭,육계,50000.0,전북특별자치도 부안군 계화면 양산리 2457번지 5호,,,2024-11-19,2024-12-13
부안군,누리농장,닭,육계,50000.0,전북특별자치도 부안군 계화면 양산리 2457번지 4호,,,2024-11-19,2024-12-13
부안군,늘봄농장,닭,육계,65000.0,전북특별자치도 부안군 상서면 부안로 2191,,,2024-11-19,2024-12-13
부안군,다산1농장,오리,,5500.0,전북특별자치도 부안군 진서면 청자로 736-50,,,2024-11-19,2024-12-13
부안군,다산2농장,오리,,5500.0,전북특별자치도 부안군 진서면 청자로 736-46,,,2024-11-19,2024-12-13
부안군,다산농장,닭,육계,90000.0,"전북특별자치도 부안군 보안면 부안로 1360-57 (631-2, 631-3, 632-16)",,,2024-11-19,2024-12-13
부안군,대동농장,닭,육계,126752.0,"전북특별자치도 부안군 줄포면 연중길 26, 28, 30",,,2024-11-19,2024-12-13
부안군,대명농장,오리,,24222.0,전북특별자치도 부안군 계화면 새포로 641,,,2024-11-19,2024-12-13
부안군,대명농장2,오리,,18468.0,전북특별자치도 부안군 계화면 새포로 651-13,,,2024-11-19,2024-12-13
부안군,더불어참,닭,육계,100000.0,"전북특별자치도 부안군 동진면 새포로 869-110, , 869-116",,,2024-11-19,2024-12-13
부안군,도담농장,닭,육계,135233.0,"전북특별자치도 부안군 동진면 새포로 869-101, 869-103",,,2024-11-19,2024-12-13
부안군,도담농장,오리,,24000.0,전북특별자치도 부안군 줄포면 신정로 57-79,,,2024-11-19,2024-12-13
부안군,동산농장,닭,육계,65000.0,전북특별자치도 부안군 행안면 부안로 2255-15,,,2024-11-19,2024-12-13
부안군,동서농장,닭,육계,58000.0,전북특별자치도 부안군 백산면 동학로 15,,,2024-11-19,2024-12-13
부안군,동송농장,오리,,12000.0,전북특별자치도 부안군 줄포면 각동2길 122,,,2024-11-19,2024-12-13
부안군,동암농장,닭,육계,94240.0,"전북특별자치도 부안군 계화면 간재로 655-121, 655-127",,,2024-11-19,2024-12-13
부안군,동촌 농장,닭,육계,1000.0,전북특별자치도 부안군 하서면 청호리 657번지 1호,,,2024-11-19,2024-12-13
부안군,드림농장,닭,육계,75000.0,전북특별자치도 부안군 주산면 주산북로 240-19,,,2024-11-19,2024-12-13
부안군,마루농장,닭,육계,60000.0,전북특별자치도 부안군 동진면 새포로 869-79,,,2024-11-19,2024-12-13
부안군,마리농장,오리,,18000.0,전북특별자치도 부안군 계화면 의복리 1721번지 외 1필(1721-1),,,2024-11-19,2024-12-13
부안군,만해농장,닭,육계,25000.0,전북특별자치도 부안군 보안면 사창길 67,,,2024-11-19,2024-12-13
부안군,명진농장,오리,,30000.0,"전북특별자치도 부안군 줄포면 원장동길 133-40, 133-43",,,2024-11-19,2024-12-13
부안군,모리아팜,오리,,29500.0,전북특별자치도 부안군 줄포면 원장동길 150-38,,,2024-11-19,2024-12-13
부안군,미소농장,닭,육계,70000.0,전북특별자치도 부안군 보안면 상림로 43-25,,,2024-11-19,2024-12-13
부안군,미운오리농장,오리,,20000.0,전북특별자치도 부안군 줄포면 난산리 706번지 39호 외 1필(706-40),,,2024-11-19,2024-12-13
부안군,반석농장,오리,,10093.0,"전북특별자치도 부안군 줄포면 우포리 8번지 10호 외 3필지(52-10, 53-3, 54)",,,2024-11-19,2024-12-13
부안군,백산농장,닭,,64000.0,전북특별자치도 부안군 백산면 하청로 169,,,2024-11-19,2024-12-13
부안군,별이,닭,,22000.0,전북특별자치도 부안군 상서면 부안로 1727,,,2024-11-19,2024-12-13
부안군,보경농장,닭,,28500.0,전북특별자치도 부안군 보안면 보안로 527-8,,,2024-11-19,2024-12-13
부안군,봉황타조농장,타조,,39.0,전북특별자치도 부안군 줄포면 파산길 43,,,2024-11-19,2024-12-13
부안군,부광농장,오리,,17000.0,"전북특별자치도 부안군 백산면 하청로 42-51 (611-1,2,3)",,,2024-11-19,2024-12-13
부안군,부안 기러기 농장,기러기,,1500.0,전북특별자치도 부안군 행안면 변산로 264,,,2024-11-19,2024-12-13
부안군,부안 기러기 농장2,기러기,,1000.0,전북특별자치도 부안군 부안읍 내요리 55번지,,,2024-11-19,2024-12-13
부안군,부안농장,닭,육계,65000.0,전북특별자치도 부안군 보안면 보안남로 104-51,,,2024-11-19,2024-12-13
부안군,뽕이랑 귀농이랑,닭,육계,1000.0,전북특별자치도 부안군 하서면 장신1길 47,,,2024-11-19,2024-12-13
부안군,산돌농원(제1농장),닭,육계,67000.0,전북특별자치도 부안군 주산면 종유로 271-32,,,2024-11-19,2024-12-13
부안군,산돌농원(제2농장),닭,육계,67000.0,전북특별자치도 부안군 주산면 종유로 271-32 (609-20),,,2024-11-19,2024-12-13
부안군,산지농장,닭,육계,75000.0,전북특별자치도 부안군 보안면 유관길 244-32,,,2024-11-19,2024-12-13
부안군,상우농장,닭,육계,80000.0,전북특별자치도 부안군 백산면 대죽리 869번지 8호 외 1필(869-13),,,2024-11-19,2024-12-13
부안군,상운농장,닭,육계,60000.0,전북특별자치도 부안군 보안면 종유로 140-76,,,2024-11-19,2024-12-13
부안군,새한농장,메추리,,140000.0,전북특별자치도 부안군 백산면 백산서로 18,,,2024-11-19,2024-12-13
부안군,서원농장,닭,,29000.0,전북특별자치도 부안군 보안면 상림로 135,,,2024-11-19,2024-12-13
부안군,석불산토종닭 농장,닭,육계,25000.0,전북특별자치도 부안군 하서면 언독리 1077번지 13호,,,2024-11-19,2024-12-13
부안군,선들농장,닭,육계,88000.0,전북특별자치도 부안군 보안면 보안로 68-40,,,2024-11-19,2024-12-13
부안군,성룡농장,닭,,6600.0,전북특별자치도 부안군 보안면 유관길 280,,,2024-11-19,2024-12-13
부안군,성실농장,오리,,19512.0,전북특별자치도 부안군 줄포면 신리로 160-12,,,2024-11-19,2024-12-13
부안군,성일농장,닭,육계,0.0,전북특별자치도 부안군 행안면 새포로 99-31,,,2024-11-19,2024-12-13
부안군,성하농장,닭,육계,76000.0,전북특별자치도 부안군 줄포면 파산신성길 125-45,,,2024-11-19,2024-12-13
부안군,소금애피농장,오리,,8000.0,전북특별자치도 부안군 줄포면 장동리 200번지 외 7필지,,,2024-11-19,2024-12-13
부안군,소담농장,닭,육계,60000.0,전북특별자치도 부안군 동진면 새포로 869-81,,,2024-11-19,2024-12-13
부안군,소망농장,오리,,20231.0,전북특별자치도 부안군 주산면 사산길 97-109,,,2024-11-19,2024-12-13
부안군,소망농장,오리,,15000.0,전북특별자치도 부안군 동진면 동전길 51-42 (1735),,,2024-11-19,2024-12-13
부안군,승리농장,오리,,10000.0,전북특별자치도 부안군 줄포면 화전길 57,,,2024-11-19,2024-12-13
부안군,승원농장,오리,,7000.0,전북특별자치도 부안군 줄포면 신리 727번지 외 1필지(728),,,2024-11-19,2024-12-13
부안군,신금섭농장,오리,,10000.0,전북특별자치도 부안군 줄포면 우포리 54번지,,,2024-11-19,2024-12-13
부안군,신성농장,닭,육계,95000.0,전북특별자치도 부안군 줄포면 파산신성길 126-6,,,2024-11-19,2024-12-13
부안군,신원농장,닭,육계,90000.0,전북특별자치도 부안군 백산면 외하안길 42-54,,,2024-11-19,2024-12-13
부안군,신정농장,오리,,14819.0,전북특별자치도 부안군 주산면 사산길 97-133,,,2024-11-19,2024-12-13
부안군,신지농장,오리,,40000.0,전북특별자치도 부안군 하서면 언독리 386번지 4호,,,2024-11-19,2024-12-13
부안군,신흥농장,닭,,22000.0,전북특별자치도 부안군 부안읍 선돌로 125-40,,,2024-11-19,2024-12-13
부안군,아낙네오리농장,오리,,22000.0,전북특별자치도 부안군 주산면 사산길 97-131,,,2024-11-19,2024-12-13
부안군,아람농장,닭,육계,40000.0,전북특별자치도 부안군 동진면 새포로 869-73,,,2024-11-19,2024-12-13
부안군,에덴농장,닭,육계,60000.0,전북특별자치도 부안군 행안면 부안로 2255-5,,,2024-11-19,2024-12-13
부안군,여월지향농장,오리,,20000.0,전북특별자치도 부안군 상서면 용서리 723번지 6호 외 1필(723-5),,,2024-11-19,2024-12-13
부안군,연정농장,닭,육계,70000.0,전북특별자치도 부안군 줄포면 반월제길 29,,,2024-11-19,2024-12-13
부안군,연중농장,오리,,10000.0,전북특별자치도 부안군 줄포면 연중길 97,,,2024-11-19,2024-12-13
부안군,예근농장,닭,육계,89981.0,전북특별자치도 부안군 줄포면 감역길 26-70,,,2024-11-19,2024-12-13
부안군,예동농장,닭,육계,70000.0,"전북특별자치도 부안군 주산면 예동길 45, 55-10",,,2024-11-19,2024-12-13
부안군,예솔농장,닭,육계,80000.0,전북특별자치도 부안군 부안읍 외하안길 42-51,,,2024-11-19,2024-12-13
부안군,예은농장,닭,육계,112800.0,전북특별자치도 부안군 줄포면 주을로 397-103,,,2024-11-19,2024-12-13
부안군,오리농장,오리,,20000.0,전북특별자치도 부안군 줄포면 난산남월길 46-46,,,2024-11-19,2024-12-13
부안군,오리와사람들,오리,,50000.0,"전북특별자치도 부안군 계화면 양산리 2459번지 1호 외 3필지 2459-2, 2458-3, -4",,,2024-11-19,2024-12-13
부안군,우슬재 황토촌,닭,육계,30000.0,전북특별자치도 부안군 상서면 용와2길 23,,,2024-11-19,2024-12-13
부안군,욱이농장,오리,,0.0,전북특별자치도 부안군 계화면 창북리 4455-13,,,2024-11-19,2024-12-13
부안군,원농장,닭,육계,65000.0,전북특별자치도 부안군 상서면 부안로 2189,,,2024-11-19,2024-12-13
부안군,유림농장,닭,육계,60000.0,전북특별자치도 부안군 동진면 새포로 895-167,,,2024-11-19,2024-12-13
부안군,유병채농장,오리,,17000.0,전북특별자치도 부안군 계화면 양산리 2563번지 7호 외 1필,,,2024-11-19,2024-12-13
부안군,유정농장,닭,육계,90000.0,전북특별자치도 부안군 상서면 감교리 803번지,,,2024-11-19,2024-12-13
부안군,유정농장,닭,육계,60000.0,전북특별자치도 부안군 동진면 새포로 895-165,,,2024-11-19,2024-12-13
부안군,유진농장,닭,육계,80000.0,전북특별자치도 부안군 백산면 외하안길 42-56,,,2024-11-19,2024-12-13
부안군,윤봉길양계장,닭,육계,30000.0,전북특별자치도 부안군 줄포면 신리 109번지,,,2024-11-19,2024-12-13
부안군,은성농장,닭,육계,65000.0,전북특별자치도 부안군 주산면 종유로 401,,,2024-11-19,2024-12-13
부안군,이기석농장,닭,육계,60000.0,전북특별자치도 부안군 행안면 주산북로 63,,,2024-11-19,2024-12-13
부안군,이삭농장,닭,육계,50000.0,전북특별자치도 부안군 부안읍 외하안길 42-52,,,2024-11-19,2024-12-13
부안군,이현우농장,닭,육계,25000.0,전북특별자치도 부안군 행안면 봉야로 398,,,2024-11-19,2024-12-13
부안군,일월성농장,오리,,17000.0,전북특별자치도 부안군 줄포면 파산월평길 32-30 (외 2필지),,,2024-11-19,2024-12-13
부안군,자연농장,오리,,18000.0,전북특별자치도 부안군 계화면 의복리 1719번지 외 1필지 (1720),,,2024-11-19,2024-12-13
부안군,장수농장,닭,육계,45000.0,전북특별자치도 부안군 줄포면 점촌길 78,,,2024-11-19,2024-12-13
부안군,정상농장,오리,,10000.0,전북특별자치도 부안군 줄포면 신리로 299-13,,,2024-11-19,2024-12-13
부안군,정숙농장,오리,,10000.0,전북특별자치도 부안군 줄포면 파산신성길 125-15,,,2024-11-19,2024-12-13
부안군,정인농장,오리,,56000.0,전북특별자치도 부안군 줄포면 신정로 57-42 (외 6필지),,,2024-11-19,2024-12-13
부안군,제일농장,오리,육용오리,22862.0,전북특별자치도 부안군 줄포면 관동길 58-50,,,2024-11-19,2024-12-13
부안군,종계백산,닭,종계/산란계,60000.0,전북특별자치도 부안군 백산면 하청로 169 (외 6필지),,,2024-11-19,2024-12-13
부안군,줄포농장,오리,,10000.0,전북특별자치도 부안군 줄포면 우포리 46번지,,,2024-11-19,2024-12-13
부안군,줄포대성농장,닭,육계,80000.0,전북특별자치도 부안군 줄포면 덕성길 105-3,,,2024-11-19,2024-12-13
부안군,증산농장,닭,,31000.0,"전북특별자치도 부안군 동진면 증산길 78, 증산농장",,,2024-11-19,2024-12-13
부안군,지영농장(2농장),닭,육계,90000.0,전북특별자치도 부안군 동진면 고마제로 328-17 (1442),,,2024-11-19,2024-12-13
부안군,진서1농장,오리,,10800.0,"전북특별자치도 부안군 진서면 소운호길 29, 진서종계장 1~8동",,,2024-11-19,2024-12-13
부안군,진서2농장,오리,,7800.0,"전북특별자치도 부안군 진서면 소운호길 29, 진서종계장 9~11동",,,2024-11-19,2024-12-13
부안군,진성농장,오리,육용오리,25000.0,"전북특별자치도 부안군 주산면 홍해송천길 98, 8-13동",,,2024-11-19,2024-12-13
부안군,참 더불어,닭,육계,55986.0,전북특별자치도 부안군 동진면 새포로 869-104,,,2024-11-19,2024-12-13
부안군,창북농장,닭,육계,62671.0,전북특별자치도 부안군 계화면 간재로 564-261,,,2024-11-19,2024-12-13
부안군,창북농장,닭,육계,62863.0,전북특별자치도 부안군 계화면 간재로 564-263,,,2024-11-19,2024-12-13
부안군,창북농장,오리,,16000.0,전북특별자치도 부안군 계화면 새포로 499-74 (4515-7),,,2024-11-19,2024-12-13
부안군,천금오리농장,오리,,27000.0,전북특별자치도 부안군 줄포면 파산길 93,,,2024-11-19,2024-12-13
부안군,천애농장,오리,,10000.0,전북특별자치도 부안군 계화면 양산리 2458번지 3호,,,2024-11-19,2024-12-13
부안군,천우농장,오리,,34079.0,"전북특별자치도 부안군 계화면 궁안리 1064번지 1065,1065-1",,,2024-11-19,2024-12-13
부안군,청호농장,오리,,30000.0,전북특별자치도 부안군 계화면 의복리 1732번지 외 1필지(1731-2),,,2024-11-19,2024-12-13
부안군,청호축산,닭,육계,80000.0,전북특별자치도 부안군 행안면 새포로 59-22,,,2024-11-19,2024-12-13
부안군,탑농장,닭,육계,80000.0,전북특별자치도 부안군 계화면 간재로 709-160,,,2024-11-19,2024-12-13
부안군,태복농장,오리,,10000.0,전북특별자치도 부안군 보안면 하입석리 475번지 1호,,,2024-11-19,2024-12-13
부안군,태양농장,오리,,40000.0,"전북특별자치도 부안군 줄포면 우포리 593번지 3호 외5필지(593-4,5,6,7,8)",,,2024-11-19,2024-12-13
부안군,팜렛잇고,닭,육계,100000.0,전북특별자치도 부안군 부안읍 순환남로 306-7,,,2024-11-19,2024-12-13
부안군,평교 종계장,닭,,14000.0,전북특별자치도 부안군 부안읍 밖여술길 63-7,,,2024-11-19,2024-12-13
부안군,평화농장,닭,육계,58000.0,전북특별자치도 부안군 보안면 만회길 69-20,,,2024-11-19,2024-12-13
부안군,푸른농장,오리,,8000.0,전북특별자치도 부안군 백산면 하청로 112,,,2024-11-19,2024-12-13
부안군,한울농장,닭,육계,98000.0,전북특별자치도 부안군 동진면 새포로 869-97,,,2024-11-19,2024-12-13
부안군,해금농장,닭,육계,100000.0,"전북특별자치도 부안군 상서면 부안로 2213-46, 2213-48",,,2024-11-19,2024-12-13
부안군,해드림농장,닭,육계,80000.0,전북특별자치도 부안군 계화면 새포로 861-120,,,2024-11-19,2024-12-13
부안군,해바라기농장,오리,,19192.0,전북특별자치도 부안군 줄포면 점촌길 26,,,2024-11-19,2024-12-13
부안군,해오름농장,닭,육계,108000.0,전북특별자치도 부안군 계화면 새포로 595-269,,,2024-11-19,2024-12-13
부안군,해와달농장,오리,,17056.0,전북특별자치도 부안군 줄포면 대연길 3-14,,,2024-11-19,2024-12-13
부안군,해피덕농장,오리,,10000.0,전북특별자치도 부안군 줄포면 장산로 172-14,,,2024-11-19,2024-12-13
부안군,해피마실농장,오리,,13000.0,전북특별자치도 부안군 동진면 동전리 2588번지 1호 외 1필지(2589),,,2024-11-19,2024-12-13
부안군,햇빛농장,닭,육계,46500.0,전북특별자치도 부안군 줄포면 파산신성길 93-32,,,2024-11-19,2024-12-13
부안군,햇살농장,닭,육계,60000.0,전북특별자치도 부안군 계화면 간재로 623-92,,,2024-11-19,2024-12-13
부안군,행복농장,닭,육계,80000.0,전북특별자치도 부안군 백산면 백산로 17-100 (862-16),,,2024-11-19,2024-12-13
부안군,행복농장,오리,,0.0,전북특별자치도 부안군 동진면 동전길 51-32,,,2024-11-19,2024-12-13
부안군,행안농장,닭,육계,85000.0,전북특별자치도 부안군 행안면 새포로 67-21,,,2024-11-19,2024-12-13
부안군,현덕농장,닭,육계,20000.0,"전북특별자치도 부안군 계화면 간재로 655-101, 외 1필지",,,2024-11-19,2024-12-13
부안군,후다닭농장,닭,육계,50000.0,전북특별자치도 부안군 계화면 간재로 677-193,,,2024-11-19,2024-12-13
김제시,가나안농장,닭,산란계,,전북특별자치도 김제시 용지면 예촌리,,,2025-06-24,2025-02-10
김제시,가나안농장,닭,산란계,,전북특별자치도 김제시 용지면 용암리,,,2025-06-24,2025-02-10
김제시,건지농장,닭,육계,,전북특별자치도 김제시 용지면 봉의리,,,2025-06-24,2025-02-10
김제시,경우농장,닭,육계,,전북특별자치도 김제시 금산면 삼봉리,,,2025-06-24,2025-02-10
김제시,경원농장,닭,육계,,전북특별자치도 김제시 만경읍 화포리,,,2025-06-24,2025-02-10
김제시,경은농장,닭,육계,,전북특별자치도 김제시 금구면 용지리,,,2025-06-24,2025-02-10
김제시,공덕농장,닭,산란계,,전북특별자치도 김제시 공덕면 제말리,,,2025-06-24,2025-02-10
김제시,관상농장,닭,육계,,전북특별자치도 김제시 청하면 관상리,,,2025-06-24,2025-02-10
김제시,구구농장,닭,육계,,전북특별자치도 김제시 상동동,,,2025-06-24,2025-02-10
김제시,구성양계장,닭,육계,,전북특별자치도 김제시 금산면 삼봉리,,,2025-06-24,2025-02-10
김제시,국민산업,닭,육계,,전북특별자치도 김제시 금구면 월전리,,,2025-06-24,2025-02-10
김제시,권성윤농장,닭,육계,,전북특별자치도 김제시 금산면 용산리,,,2025-06-24,2025-02-10
김제시,규석농장,닭,육계,,전북특별자치도 김제시 청하면 관상리,,,2025-06-24,2025-02-10
김제시,금구농장,오리,,,전북특별자치도 김제시 금구면 낙성리,,,2025-06-24,2025-02-10
김제시,금식농장,닭,육계,,전북특별자치도 김제시 황산면 쌍감리,,,2025-06-24,2025-02-10
김제시,금정농장,닭,산란계,,전북특별자치도 김제시 용지면 신정리,,,2025-06-24,2025-02-10
김제시,김농장,닭,산란계,,전북특별자치도 김제시 용지면 용수리,,,2025-06-24,2025-02-10
김제시,김제1농장,닭,육계,,전북특별자치도 김제시 금산면 용산리,,,2025-06-24,2025-02-10
김제시,김제농장,닭,육계,,전북특별자치도 김제시 백산면 조종리,,,2025-06-24,2025-02-10
김제시,나주2농장,닭,산란계,,전북특별자치도 김제시 용지면 용수리,,,2025-06-24,2025-02-10
김제시,나주농장,닭,산란계,,전북특별자치도 김제시 용지면 용수리,,,2025-06-24,2025-02-10
김제시,남도축산,닭,산란계,,전북특별자치도 김제시 용지면 신정리,,,2025-06-24,2025-02-10
김제시,남양농장,닭,육계,,전북특별자치도 김제시 황산면 진흥리,,,2025-06-24,2025-02-10
김제시,농업회사법인 대지산업 유한회사,닭,육계,,전북특별자치도 김제시 상동동,,,2025-06-24,2025-02-10
김제시,다래농장,닭,산란계,,전북특별자치도 김제시 용지면 신정리,,,2025-06-24,2025-02-10
김제시,다래농장,닭,산란계,,전북특별자치도 김제시 백구면 학동리,,,2025-06-24,2025-02-10
김제시,다온농장,닭,산란계,,전북특별자치도 김제시 용지면 용수리,,,2025-06-24,2025-02-10
김제시,다온팜,닭,육계,,전북특별자치도 김제시 만경읍 송상리,,,2025-06-24,2025-02-10
김제시,닭스팜,닭,육계,,전북특별자치도 김제시 금구면 하신리,,,2025-06-24,2025-02-10
김제시,대길농장,닭,육계,,전북특별자치도 김제시 금구면 옥성리,,,2025-06-24,2025-02-10
김제시,대박1농장,닭,산란계,,전북특별자치도 김제시 용지면 용수리,,,2025-06-24,2025-02-10
김제시,대박4농장,닭,산란계,,전북특별자치도 김제시 용지면 용수리,,,2025-06-24,2025-02-10
김제시,대산농장,닭,육계,,전북특별자치도 김제시 금구면 하신리,,,2025-06-24,2025-02-10
김제시,대선팜,닭,육계,,전북특별자치도 김제시 황산면 남산리,,,2025-06-24,2025-02-10
김제시,대성농장,오리,,,전북특별자치도 김제시 부량면 대평리,,,2025-06-24,2025-02-10
김제시,대성농장,닭,산란계,,전북특별자치도 김제시 용지면 장신리,,,2025-06-24,2025-02-10
김제시,대성농장,닭,산란계,,전북특별자치도 김제시 용지면 용수리,,,2025-06-24,2025-02-10
김제시,대영농장,닭,산란계,,전북특별자치도 김제시 용지면 효정리,,,2025-06-24,2025-02-10
김제시,대진농장,닭,육계,,전북특별자치도 김제시 죽산면 홍산리,,,2025-06-24,2025-02-10
김제시,대한농장1,닭,산란계,,전북특별자치도 김제시 용지면 봉의리,,,2025-06-24,2025-02-10
김제시,대한농장2,닭,산란계,,전북특별자치도 김제시 용지면 예촌리,,,2025-06-24,2025-02-10
김제시,대행영농조합법인,닭,산란계,,전북특별자치도 김제시 용지면 장신리,,,2025-06-24,2025-02-10
김제시,대홍농장,닭,육계,,전북특별자치도 김제시 청하면 관상리,,,2025-06-24,2025-02-10
김제시,덕우농장,닭,산란계,,전북특별자치도 김제시 금구면 용지리,,,2025-06-24,2025-02-10
김제시,도담에그팜,닭,산란계,,전북특별자치도 김제시 용지면 용수리,,,2025-06-24,2025-02-10
김제시,도장농장,닭,육계,,전북특별자치도 김제시 도장동,,,2025-06-24,2025-02-10
